Number Index,Player,Year,MONTH,GP,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,PLUS_MINUS
134,Carlos Arroyo,2010,February,3,7.5,0.7,0.3,1.3,0.25,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.7,1.0,1.0,1.0,0.0,0.0,0.3,2.4,0,0,-4.7
134,Carlos Arroyo,2010,March,9,13.2,2.6,0.9,2.6,0.348,0.1,0.3,0.333,0.7,0.7,1.0,0.6,1.1,1.7,1.8,0.9,0.2,0.0,0.9,7.0,0,0,2.6
134,Carlos Arroyo,2010,April,6,11.8,2.2,0.5,2.0,0.25,0.3,0.3,1.0,0.8,1.0,0.833,0.3,1.0,1.3,1.5,1.5,0.8,0.0,0.5,7.0,0,0,-2.7
135,Darrell Arthur,2010,October,3,29.3,17.0,7.0,11.7,0.6,0.0,0.0,0.0,3.0,3.0,1.0,1.0,3.7,4.7,0.7,1.3,1.0,0.3,5.3,26.3,0,0,5.0
135,Darrell Arthur,2010,November,14,21.7,7.8,3.4,6.6,0.516,0.0,0.0,0.0,0.9,1.4,0.684,1.4,3.9,5.2,0.5,1.1,0.8,0.9,2.6,18.9,1,0,0.4
135,Darrell Arthur,2010,December,13,18.2,6.4,2.8,6.5,0.44,0.0,0.1,0.0,0.7,0.9,0.75,1.7,2.1,3.8,0.4,0.9,0.6,0.2,2.5,12.9,1,0,-2.6
135,Darrell Arthur,2010,January,17,18.4,9.4,3.9,7.4,0.532,0.0,0.0,0.0,1.5,1.9,0.788,1.5,1.6,3.2,0.7,0.7,0.7,0.4,2.1,16.8,0,0,0.9
135,Darrell Arthur,2010,February,12,19.8,9.5,3.8,7.3,0.517,0.0,0.1,0.0,2.0,2.5,0.8,1.5,2.8,4.3,0.4,1.1,0.4,1.1,3.7,18.7,0,0,0.6
135,Darrell Arthur,2010,March,14,21.9,12.4,5.4,10.8,0.497,0.0,0.3,0.0,1.6,1.7,0.958,1.2,4.0,5.2,0.9,1.6,0.6,1.6,2.8,24.8,0,0,2.5
135,Darrell Arthur,2010,April,7,17.4,5.6,2.4,6.9,0.354,0.0,0.0,0.0,0.7,1.0,0.714,1.4,2.4,3.9,1.3,1.3,0.7,0.9,3.3,15.6,0,0,-0.6
138,Omer Asik,2010,October,2,8.8,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,2.5,0.0,0.0,0.5,0.0,2.0,5.5,0,0,5.0
138,Omer Asik,2010,November,13,13.9,3.4,1.2,2.3,0.5,0.0,0.0,0.0,1.1,2.0,0.538,0.9,2.5,3.4,0.5,1.0,0.2,0.7,2.3,9.8,0,0,2.8
138,Omer Asik,2010,December,16,9.9,2.1,0.6,1.0,0.625,0.0,0.0,0.0,0.8,1.6,0.5,1.1,1.9,3.1,0.4,0.5,0.3,0.9,1.8,9.5,0,0,-0.5
138,Omer Asik,2010,January,16,11.8,2.7,0.9,1.9,0.5,0.0,0.0,0.0,0.8,1.3,0.65,1.3,2.2,3.4,0.4,1.0,0.3,0.8,1.8,9.4,0,0,3.4
138,Omer Asik,2010,February,11,11.8,2.4,0.8,1.7,0.474,0.0,0.0,0.0,0.7,1.3,0.571,1.8,3.5,5.4,0.1,0.4,0.3,0.3,1.7,10.2,0,0,5.5
138,Omer Asik,2010,March,16,14.6,4.2,1.4,2.3,0.639,0.0,0.0,0.0,1.3,3.3,0.404,2.3,2.8,5.0,0.5,1.1,0.2,1.0,2.2,13.4,1,0,3.1
138,Omer Asik,2010,April,8,10.2,1.8,0.6,1.0,0.625,0.0,0.0,0.0,0.5,0.9,0.571,0.6,1.1,1.8,0.4,0.6,0.3,0.3,1.0,5.3,0,0,3.9
147,D.J. Augustin,2010,October,3,40.4,17.0,5.3,12.3,0.432,2.7,4.3,0.615,3.7,3.7,1.0,0.7,2.3,3.0,5.3,2.0,0.7,0.0,0.7,28.6,0,0,-10.3
147,D.J. Augustin,2010,November,14,34.1,12.5,4.3,10.0,0.429,1.0,3.7,0.269,2.9,3.4,0.854,0.4,3.6,3.9,7.7,1.3,0.7,0.0,2.2,29.6,2,0,4.6
147,D.J. Augustin,2010,December,14,33.2,13.9,5.1,11.1,0.458,1.8,4.1,0.431,1.9,2.0,0.964,0.6,1.8,2.4,4.3,1.7,0.5,0.1,2.4,23.3,0,0,-6.9
147,D.J. Augustin,2010,January,16,35.2,18.1,5.8,13.3,0.434,1.9,4.9,0.38,4.7,5.2,0.904,0.6,2.2,2.8,7.3,2.2,0.8,0.0,1.4,32.7,3,0,0.4
147,D.J. Augustin,2010,February,12,29.0,11.3,3.8,9.5,0.395,1.1,4.1,0.265,2.7,3.0,0.889,0.2,1.4,1.6,4.7,1.9,0.3,0.1,1.8,19.5,0,0,-4.1
147,D.J. Augustin,2010,March,15,32.9,13.7,4.6,12.5,0.369,0.7,3.5,0.208,3.7,4.0,0.933,0.6,2.5,3.1,5.4,2.3,0.5,0.0,1.6,24.7,0,0,-8.5
147,D.J. Augustin,2010,April,8,36.3,16.1,5.8,14.1,0.407,1.3,3.6,0.345,3.4,3.9,0.871,0.3,1.9,2.1,7.5,1.9,1.4,0.0,2.0,32.2,2,0,-2.8
161,Luke Babbitt,2010,November,8,3.7,0.8,0.3,1.3,0.2,0.1,0.8,0.167,0.1,0.5,0.25,0.0,0.5,0.5,0.0,0.1,0.0,0.1,0.4,1.6,0,0,-2.6
161,Luke Babbitt,2010,December,4,9.2,2.8,1.3,3.8,0.333,0.0,0.5,0.0,0.3,0.8,0.333,0.3,1.3,1.5,0.5,0.8,0.3,0.0,0.5,5.3,0,0,3.3
161,Luke Babbitt,2010,January,2,5.0,1.0,0.5,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,2.2,0,0,-2.5
161,Luke Babbitt,2010,February,6,3.7,0.3,0.2,1.0,0.167,0.0,0.3,0.0,0.0,0.0,0.0,0.2,0.8,1.0,0.0,0.2,0.2,0.0,1.3,1.9,0,0,-2.0
161,Luke Babbitt,2010,March,1,0.6,2.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,2.0
161,Luke Babbitt,2010,April,3,12.6,4.3,1.7,6.7,0.25,0.7,1.7,0.4,0.3,0.7,0.5,1.0,3.0,4.0,1.3,1.0,0.0,0.3,0.7,11.1,1,0,-3.0
181,Renaldo Balkman,2010,October,1,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,-2.0
181,Renaldo Balkman,2010,November,1,11.2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,3.0,8.7,0,0,4.0
181,Renaldo Balkman,2010,December,2,11.4,5.0,2.0,2.5,0.8,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.0,0.5,0.5,0.0,0.0,0.5,2.5,7.9,0,0,-2.0
181,Renaldo Balkman,2010,January,1,7.0,3.0,1.0,2.0,0.5,0.0,0.0,0.0,1.0,2.0,0.5,0.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,11.4,0,0,-1.0
181,Renaldo Balkman,2010,February,2,5.4,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.5,0.0,0.0,0.5,0.0,2.0,3.3,0,0,5.5
181,Renaldo Balkman,2010,March,1,7.6,3.0,1.0,3.0,0.333,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0,0,-5.0
188,Marcus Banks,2010,October,1,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,5.7,0,0,0.0
188,Marcus Banks,2010,November,2,9.3,3.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,0.75,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,3.5,0,0,4.5
192,Leandro Barbosa,2010,October,2,22.7,13.0,5.5,13.0,0.423,1.0,3.0,0.333,1.0,1.0,1.0,0.0,2.5,2.5,1.5,0.5,0.5,0.5,1.0,20.8,0,0,-4.0
192,Leandro Barbosa,2010,November,9,22.5,10.2,3.9,9.2,0.422,0.7,3.0,0.222,1.8,2.3,0.762,0.4,0.8,1.2,1.4,1.0,1.1,0.1,1.9,16.5,0,0,1.3
192,Leandro Barbosa,2010,December,15,26.1,14.6,5.5,11.6,0.471,1.6,4.2,0.381,2.1,2.7,0.756,0.1,1.9,2.0,2.6,1.6,0.9,0.1,2.1,22.3,0,0,-1.5
192,Leandro Barbosa,2010,January,7,25.7,15.1,5.9,12.6,0.466,1.7,4.7,0.364,1.7,2.6,0.667,0.3,1.7,2.0,3.1,1.7,1.6,0.1,1.4,25.7,0,0,-2.0
192,Leandro Barbosa,2010,February,9,23.2,10.1,3.9,9.8,0.398,0.6,3.0,0.185,1.8,2.0,0.889,0.0,1.2,1.2,1.7,1.3,0.2,0.1,1.8,13.7,0,0,-2.8
192,Leandro Barbosa,2010,March,14,22.6,14.5,5.4,11.9,0.449,1.6,4.0,0.411,2.1,2.4,0.909,0.4,1.3,1.6,1.6,1.8,0.7,0.1,2.5,19.4,0,0,-6.4
192,Leandro Barbosa,2010,April,2,24.6,16.0,7.5,13.5,0.556,0.0,0.5,0.0,1.0,2.0,0.5,0.5,2.0,2.5,2.5,0.5,1.0,0.0,0.5,25.3,0,0,0.0
194,J.J. Barea,2010,October,3,18.3,6.7,2.7,6.7,0.4,0.7,2.3,0.286,0.7,1.0,0.667,0.0,2.7,2.7,2.7,2.3,1.0,0.0,1.7,14.5,0,0,-9.0
194,J.J. Barea,2010,November,14,19.1,7.6,2.9,7.6,0.374,0.3,2.2,0.129,1.6,1.7,0.917,0.2,1.8,2.0,3.4,1.0,0.2,0.1,1.7,14.9,0,0,-0.6
194,J.J. Barea,2010,December,14,19.4,6.7,2.3,6.1,0.372,0.3,1.9,0.154,1.9,2.4,0.788,0.4,1.6,1.9,3.9,1.6,0.3,0.0,1.5,14.0,0,0,0.2
194,J.J. Barea,2010,January,16,21.6,10.8,4.1,8.8,0.468,1.1,2.1,0.515,1.4,1.6,0.92,0.3,1.8,2.1,2.9,1.5,0.4,0.0,2.3,17.2,0,0,-0.8
194,J.J. Barea,2010,February,11,23.7,13.6,5.5,10.1,0.55,1.4,2.9,0.469,1.2,1.4,0.867,0.6,1.0,1.6,5.0,1.4,0.3,0.0,1.2,22.6,1,0,8.0
194,J.J. Barea,2010,March,16,18.3,8.8,3.0,7.2,0.417,0.9,2.5,0.375,1.8,2.4,0.763,0.2,1.7,1.9,3.8,2.1,0.6,0.0,1.3,16.3,0,0,3.4
194,J.J. Barea,2010,April,7,25.3,12.4,4.3,9.9,0.435,1.3,2.9,0.45,2.6,2.7,0.947,0.9,1.3,2.1,6.7,2.9,0.3,0.0,2.4,23.1,2,0,8.3
195,Andrea Bargnani,2010,October,2,32.7,21.0,7.5,17.0,0.441,1.0,1.5,0.667,5.0,6.5,0.769,0.5,3.0,3.5,1.0,1.5,0.0,1.5,1.0,29.7,0,0,8.0
195,Andrea Bargnani,2010,November,15,35.0,20.7,7.7,17.1,0.449,1.3,3.3,0.38,4.1,5.0,0.827,1.4,3.9,5.3,1.3,3.0,0.5,0.8,3.2,29.9,0,0,-6.4
195,Andrea Bargnani,2010,December,10,34.8,21.9,8.7,17.4,0.5,1.1,3.7,0.297,3.4,4.3,0.791,1.3,5.2,6.5,2.4,2.6,0.8,0.4,2.5,34.3,1,0,-5.3
195,Andrea Bargnani,2010,January,16,37.0,21.1,8.0,19.6,0.409,1.1,3.8,0.279,4.0,4.8,0.831,1.3,4.2,5.4,1.8,2.0,0.8,1.3,1.7,34.5,0,0,-5.0
195,Andrea Bargnani,2010,February,10,37.5,25.6,9.6,19.2,0.5,1.2,3.1,0.387,5.2,6.2,0.839,0.6,4.8,5.4,1.6,2.7,0.5,0.0,2.7,33.3,0,0,-4.5
195,Andrea Bargnani,2010,March,12,36.6,20.8,7.0,16.7,0.42,1.3,3.4,0.39,5.4,6.7,0.813,1.0,3.0,4.0,2.3,1.5,0.2,0.5,2.5,29.6,1,0,-3.3
195,Andrea Bargnani,2010,April,1,8.4,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.4,0,0,-19.0
205,Matt Barnes,2010,October,3,19.0,8.0,2.7,6.7,0.4,1.3,2.7,0.5,1.3,1.3,1.0,2.0,3.3,5.3,2.0,1.0,0.7,0.0,2.7,18.4,0,0,8.3
205,Matt Barnes,2010,November,15,21.9,9.2,3.3,6.6,0.505,1.0,2.5,0.405,1.5,2.1,0.742,1.7,3.4,5.1,2.2,1.5,0.8,0.5,2.9,21.0,1,0,3.7
205,Matt Barnes,2010,December,15,21.4,6.6,2.5,5.4,0.457,0.5,2.1,0.258,1.1,1.3,0.895,1.5,3.6,5.1,1.3,1.4,0.7,0.5,2.3,17.1,1,0,-0.2
205,Matt Barnes,2010,January,4,16.0,2.8,1.3,2.8,0.455,0.3,1.5,0.167,0.0,0.0,0.0,0.3,2.0,2.3,0.8,0.8,0.3,0.5,2.0,8.1,0,0,0.5
205,Matt Barnes,2010,March,11,15.2,5.1,1.8,4.4,0.417,0.5,1.8,0.25,1.0,1.3,0.786,0.9,2.3,3.2,0.6,0.4,1.0,0.2,2.2,13.0,0,0,-2.3
205,Matt Barnes,2010,April,5,16.4,5.6,2.2,4.0,0.55,0.2,1.0,0.2,1.0,1.8,0.556,1.6,1.4,3.0,0.4,1.0,0.4,0.6,2.0,11.8,0,0,-6.6
216,Earl Barron,2010,November,4,10.5,1.5,0.5,2.5,0.2,0.0,0.0,0.0,0.5,1.3,0.4,1.0,1.5,2.5,1.0,0.0,0.0,0.5,2.5,7.5,0,0,1.8
216,Earl Barron,2010,December,8,17.6,3.8,1.3,5.1,0.244,0.0,0.0,0.0,1.3,1.9,0.667,1.5,2.3,3.8,0.0,1.4,0.8,0.3,2.8,9.9,0,0,-0.6
216,Earl Barron,2010,March,7,12.2,5.1,2.4,5.3,0.459,0.0,0.0,0.0,0.3,0.3,1.0,1.7,1.4,3.1,0.6,0.3,0.3,0.3,1.4,11.2,0,0,-0.4
216,Earl Barron,2010,April,2,18.6,3.5,1.5,5.5,0.273,0.0,0.0,0.0,0.5,1.0,0.5,2.0,5.0,7.0,1.5,1.5,0.0,0.0,2.0,12.7,0,0,-16.5
227,Brandon Bass,2010,October,2,18.4,6.5,1.5,5.5,0.273,0.0,0.0,0.0,3.5,4.0,0.875,3.0,2.5,5.5,1.0,1.5,0.0,0.0,1.0,13.1,0,0,3.0
227,Brandon Bass,2010,November,15,20.4,9.7,3.5,6.7,0.53,0.0,0.1,0.0,2.6,3.0,0.867,1.9,3.0,4.9,1.1,1.1,0.5,0.3,1.7,18.6,0,0,4.4
227,Brandon Bass,2010,December,16,27.6,13.1,5.4,10.0,0.544,0.0,0.1,0.0,2.2,2.7,0.814,2.0,3.8,5.8,0.8,1.7,0.2,0.6,2.2,21.7,1,0,4.3
227,Brandon Bass,2010,January,16,27.0,11.2,4.5,9.6,0.468,0.0,0.0,0.0,2.2,2.8,0.778,1.7,4.4,6.1,0.6,0.5,0.3,0.8,2.2,22.2,1,0,1.0
227,Brandon Bass,2010,February,5,26.5,9.8,3.8,7.6,0.5,0.0,0.0,0.0,2.2,2.6,0.846,1.4,5.0,6.4,0.6,1.6,0.4,1.0,1.6,21.0,1,0,8.4
227,Brandon Bass,2010,March,15,27.6,11.8,4.5,8.2,0.553,0.0,0.0,0.0,2.7,3.4,0.804,1.3,3.7,5.0,0.7,1.1,0.7,0.7,2.5,21.9,0,0,-3.6
227,Brandon Bass,2010,April,7,31.3,11.7,4.3,8.4,0.508,0.0,0.0,0.0,3.1,4.0,0.786,1.9,4.1,6.0,0.4,2.6,0.0,1.4,2.4,21.3,0,0,1.7
235,Tony Battie,2010,October,2,9.5,1.5,0.5,2.0,0.25,0.0,0.0,0.0,0.5,1.0,0.5,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.5,6.9,0,0,5.5
235,Tony Battie,2010,November,12,11.1,3.5,1.7,3.0,0.556,0.1,0.2,0.5,0.1,0.2,0.5,0.5,2.6,3.1,0.4,0.2,0.3,0.4,1.2,9.7,0,0,0.0
235,Tony Battie,2010,December,8,11.2,2.5,1.1,2.6,0.429,0.0,0.0,0.0,0.3,0.6,0.4,0.8,2.0,2.8,0.1,0.5,0.1,0.8,1.6,8.1,0,0,-3.5
235,Tony Battie,2010,January,4,6.4,2.3,0.8,1.8,0.429,0.3,0.3,1.0,0.5,0.8,0.667,0.5,0.3,0.8,0.0,0.3,0.0,0.0,1.0,2.9,0,0,4.5
235,Tony Battie,2010,February,4,9.0,2.0,1.0,2.5,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.3,1.5,0.5,1.0,0.3,0.0,1.5,4.3,0,0,-1.3
235,Tony Battie,2010,March,7,9.7,2.6,1.1,2.3,0.5,0.0,0.0,0.0,0.3,0.3,1.0,0.3,3.4,3.7,0.4,0.1,0.0,0.3,2.6,8.4,0,0,-2.9
235,Tony Battie,2010,April,1,5.1,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.7,0,0,-8.0
236,Shane Battier,2010,October,3,27.9,3.7,1.7,3.7,0.455,0.3,1.7,0.2,0.0,0.3,0.0,1.0,3.0,4.0,2.7,1.0,0.0,1.0,3.0,14.5,0,0,-1.0
236,Shane Battier,2010,November,14,30.9,8.4,2.9,8.0,0.366,1.5,4.6,0.323,1.1,1.6,0.652,1.2,3.5,4.7,2.7,1.2,0.9,1.6,2.4,24.2,0,0,-2.3
236,Shane Battier,2010,December,15,31.0,9.8,3.3,6.9,0.485,2.0,4.3,0.469,1.1,1.5,0.773,0.9,3.9,4.7,2.9,1.3,1.2,1.4,1.8,26.2,2,0,8.1
236,Shane Battier,2010,January,17,30.2,9.2,3.6,6.8,0.526,1.2,3.1,0.377,0.8,1.4,0.609,0.8,4.1,4.9,1.9,0.9,0.9,0.8,2.1,22.0,0,0,-0.7
236,Shane Battier,2010,February,12,31.5,7.3,2.7,6.3,0.427,1.5,3.7,0.409,0.4,0.8,0.556,0.9,3.6,4.5,2.8,0.8,1.1,1.3,2.2,23.2,0,0,4.5
236,Shane Battier,2010,March,14,24.3,4.3,1.6,4.4,0.377,0.5,1.8,0.28,0.5,0.6,0.875,1.7,2.5,4.2,1.4,0.6,0.6,0.4,1.4,13.7,1,0,4.6
236,Shane Battier,2010,April,7,23.1,6.4,2.4,4.4,0.548,0.7,1.6,0.455,0.9,1.0,0.857,1.1,2.7,3.9,1.3,0.9,0.4,0.3,1.1,14.3,0,0,-0.4
240,Nicolas Batum,2010,October,3,28.9,14.7,6.0,10.0,0.6,2.3,5.0,0.467,0.3,0.7,0.5,2.3,4.7,7.0,2.0,0.7,1.0,0.7,2.0,30.4,1,0,13.0
240,Nicolas Batum,2010,November,14,29.4,11.4,4.4,10.4,0.421,1.3,4.3,0.3,1.4,1.9,0.741,1.3,2.2,3.5,1.3,1.1,1.2,0.6,3.0,22.0,0,0,-3.7
240,Nicolas Batum,2010,December,15,26.1,8.7,3.4,8.1,0.421,0.9,3.3,0.28,1.0,1.3,0.789,1.9,3.0,4.9,1.3,1.0,0.6,0.4,2.5,18.7,3,0,-1.8
240,Nicolas Batum,2010,January,14,37.0,14.9,5.6,12.1,0.465,1.6,4.5,0.365,2.0,2.3,0.875,1.8,3.6,5.4,1.5,0.6,0.6,0.6,2.8,26.7,0,0,2.1
240,Nicolas Batum,2010,February,12,38.6,11.8,3.9,9.4,0.416,1.8,5.1,0.361,2.2,2.5,0.867,0.6,3.8,4.3,2.1,1.4,0.7,0.9,2.3,23.5,0,0,0.6
240,Nicolas Batum,2010,March,16,28.6,12.8,4.5,9.5,0.474,1.6,4.0,0.391,2.3,2.4,0.923,0.9,3.3,4.2,1.6,1.2,1.0,0.5,1.9,23.6,2,0,3.3
240,Nicolas Batum,2010,April,6,32.2,16.5,6.5,12.7,0.513,1.5,4.8,0.31,2.0,2.5,0.8,1.3,2.3,3.7,1.2,0.8,1.0,0.8,1.8,27.3,0,0,0.2
244,Jerryd Bayless,2010,October,3,11.3,3.0,1.0,3.0,0.333,0.3,1.0,0.333,0.7,1.0,0.667,0.7,1.3,2.0,1.7,2.3,0.0,0.0,1.0,5.6,0,0,-0.7
244,Jerryd Bayless,2010,November,11,14.8,6.3,1.8,5.1,0.357,0.5,1.5,0.294,2.2,2.6,0.828,0.1,1.7,1.8,2.8,1.3,0.2,0.1,1.7,12.2,0,0,0.4
244,Jerryd Bayless,2010,December,14,23.1,10.6,3.9,8.9,0.435,0.9,2.8,0.333,2.0,2.9,0.7,0.6,2.3,2.9,4.3,1.9,0.6,0.0,1.9,20.4,0,0,-3.6
244,Jerryd Bayless,2010,January,12,22.0,8.7,3.2,7.7,0.413,0.4,1.9,0.217,1.9,2.2,0.885,0.4,2.4,2.8,3.8,2.1,0.8,0.1,2.2,18.1,1,0,-5.1
244,Jerryd Bayless,2010,February,9,15.3,5.9,1.3,4.3,0.308,0.6,1.6,0.357,2.7,2.9,0.923,0.0,2.0,2.0,3.1,1.8,0.4,0.1,2.0,12.8,1,0,-7.3
244,Jerryd Bayless,2010,March,14,19.4,6.2,2.3,5.4,0.427,0.4,1.1,0.375,1.2,1.7,0.708,0.2,1.4,1.6,3.7,1.2,0.4,0.0,2.6,13.7,0,0,-6.6
244,Jerryd Bayless,2010,April,8,37.8,22.5,7.4,15.3,0.484,1.8,4.3,0.412,6.0,7.3,0.828,0.8,2.3,3.0,5.6,2.8,1.1,0.3,2.5,35.9,0,0,-2.4
255,Michael Beasley,2010,October,3,28.8,14.7,5.3,12.0,0.444,1.0,1.3,0.75,3.0,5.7,0.529,2.3,5.0,7.3,1.3,3.3,0.3,0.3,2.7,24.1,1,0,-4.7
255,Michael Beasley,2010,November,13,33.7,23.2,9.4,19.7,0.477,1.0,2.4,0.419,3.4,4.5,0.746,1.7,4.2,5.9,1.9,3.2,1.1,0.8,3.7,35.7,1,0,-4.3
255,Michael Beasley,2010,December,15,36.7,22.9,9.1,18.9,0.479,0.9,2.1,0.419,3.9,5.0,0.787,1.6,4.5,6.1,1.9,2.1,0.7,1.1,3.7,36.5,1,0,-2.6
255,Michael Beasley,2010,January,12,29.4,15.4,6.5,14.8,0.438,0.8,2.5,0.3,1.7,2.3,0.741,1.1,4.0,5.1,2.8,2.4,0.4,0.6,2.4,26.4,2,0,-3.2
255,Michael Beasley,2010,February,8,29.3,16.0,6.8,16.3,0.415,0.4,2.0,0.188,2.1,2.9,0.739,1.8,2.6,4.4,2.1,2.1,0.4,0.6,2.9,25.3,0,0,-5.4
255,Michael Beasley,2010,March,15,30.1,16.5,6.3,15.7,0.403,0.7,1.9,0.379,3.1,4.2,0.746,1.9,3.3,5.3,1.9,2.9,0.9,0.5,2.4,27.0,1,0,-0.2
255,Michael Beasley,2010,April,7,35.5,21.6,8.6,18.0,0.476,1.1,3.3,0.348,3.3,3.9,0.852,1.3,4.9,6.1,3.0,3.1,1.0,0.6,3.3,35.0,2,0,-12.3
257,Rodrigue Beaubois,2010,February,5,18.1,7.8,3.4,8.4,0.405,1.0,3.4,0.294,0.0,0.0,0.0,0.0,1.0,1.0,3.2,1.6,1.0,0.2,2.8,15.8,0,0,-2.6
257,Rodrigue Beaubois,2010,March,16,18.4,9.9,3.9,8.5,0.463,1.1,3.4,0.315,0.9,1.3,0.75,0.3,2.1,2.4,2.1,1.6,0.7,0.4,2.7,17.5,0,0,0.6
257,Rodrigue Beaubois,2010,April,7,15.8,5.6,2.0,6.4,0.311,0.4,1.7,0.25,1.1,1.4,0.8,0.3,1.0,1.3,2.0,1.9,0.6,0.1,2.7,10.4,0,0,-2.0
266,Marco Belinelli,2010,October,3,27.3,8.7,3.0,9.0,0.333,1.0,3.3,0.3,1.7,1.7,1.0,0.0,2.7,2.7,2.0,0.7,0.7,0.3,1.0,17.2,0,0,6.3
266,Marco Belinelli,2010,November,14,29.6,13.3,4.3,9.1,0.469,2.3,5.1,0.451,2.4,3.0,0.81,0.2,1.9,2.1,1.0,1.3,0.3,0.0,2.4,16.9,0,0,4.4
266,Marco Belinelli,2010,December,16,27.7,9.8,3.6,9.7,0.374,1.3,3.9,0.317,1.3,1.8,0.69,0.3,1.7,2.0,1.4,0.9,0.6,0.1,1.7,15.5,0,0,-3.2
266,Marco Belinelli,2010,January,14,20.2,8.0,3.0,6.9,0.433,1.1,2.9,0.39,0.9,1.0,0.857,0.3,1.2,1.5,1.5,1.1,0.4,0.0,1.7,12.2,0,0,2.1
266,Marco Belinelli,2010,February,12,16.8,8.3,3.2,6.9,0.458,1.4,3.3,0.436,0.6,0.9,0.636,0.3,1.5,1.8,0.8,0.3,0.3,0.2,1.1,12.6,0,0,-0.7
266,Marco Belinelli,2010,March,14,26.7,12.4,4.5,9.7,0.463,2.3,4.6,0.492,1.1,1.3,0.889,0.1,2.2,2.4,0.6,0.9,0.5,0.1,2.5,17.3,0,0,4.1
266,Marco Belinelli,2010,April,7,22.6,11.7,4.6,9.3,0.492,2.0,5.0,0.4,0.6,0.9,0.667,0.0,0.9,0.9,1.4,1.7,0.9,0.0,1.6,15.7,0,0,-3.1
267,Charlie Bell,2010,October,2,12.7,3.5,1.5,5.0,0.3,0.5,1.5,0.333,0.0,0.0,0.0,0.5,1.0,1.5,0.5,0.5,0.0,0.0,1.0,5.6,0,0,-2.5
267,Charlie Bell,2010,November,8,8.8,1.4,0.6,2.0,0.313,0.1,1.1,0.111,0.0,0.3,0.0,0.4,0.4,0.8,1.1,0.5,0.4,0.0,0.5,4.6,0,0,0.3
267,Charlie Bell,2010,December,3,5.2,0.0,0.0,1.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.3,0.7,0.0,0.0,0.3,0.0,0.0,1.8,0,0,-1.3
267,Charlie Bell,2010,January,1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-3.0
267,Charlie Bell,2010,February,5,12.0,2.8,0.8,2.6,0.308,0.8,1.6,0.5,0.4,0.4,1.0,0.2,1.2,1.4,0.6,0.2,0.4,0.2,1.4,7.0,0,0,2.0
270,Raja Bell,2010,October,3,28.4,8.7,3.0,7.7,0.391,1.0,3.3,0.3,1.7,2.0,0.833,0.7,1.7,2.3,2.7,2.3,0.7,0.0,2.3,15.1,0,0,-5.7
270,Raja Bell,2010,November,15,28.6,8.1,3.1,7.2,0.426,0.7,2.3,0.314,1.3,1.3,0.95,0.5,2.3,2.8,0.9,0.7,0.9,0.0,2.7,14.7,0,0,-1.9
270,Raja Bell,2010,December,11,31.9,8.4,2.8,6.7,0.419,1.7,3.9,0.442,1.0,1.0,1.0,0.4,2.2,2.5,1.9,0.8,0.7,0.5,2.2,17.3,0,0,0.6
270,Raja Bell,2010,January,16,30.4,7.1,2.6,6.5,0.394,0.9,2.5,0.35,1.1,1.3,0.857,0.3,1.6,1.8,1.8,0.8,0.9,0.3,2.8,14.9,0,0,-4.9
