Date,Team,Acquired,Relinquised,Injury part,Descriptive Verb,##,MONTH,GP,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,PLUS_MINUS,&&,MONTH,GP,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,PLUS_MINUS
2017/4/13,Grizzlies,,Tony Allen,calf/,strained/,##,March,14,25.8,8.0,3.4,8.4,0.41,0.4,1.2,0.353,0.7,1.4,0.526,2.4,2.6,5.1,1.9,0.9,0.9,0.2,2.4,19.3,0,0,0.3,&&,April,5,21.2,9.2,4.4,7.0,0.629,0.2,0.6,0.333,0.2,0.4,0.5,1.8,3.4,5.2,1.8,0.6,1.2,0.2,1.6,21.7,0,0,1.4
2017/4/22,Clippers,,Blake Griffin,toe/,injury/,##,March,17,34.6,19.2,6.8,14.2,0.479,1.0,3.0,0.333,4.5,6.2,0.733,1.2,5.8,7.1,4.7,2.5,0.8,0.1,2.3,34.9,3,0,5.8,&&,April,5,35.0,23.8,8.4,14.6,0.575,1.2,3.6,0.333,5.8,6.4,0.906,1.4,6.0,7.4,4.4,1.6,0.6,0.2,3.2,40.1,0,0,18.6
2017/4/27,Nuggets,,Jamal Murray,muscle/,surgery/,##,March,15,22.4,11.6,4.4,10.1,0.434,1.8,4.9,0.37,1.0,1.2,0.833,0.3,2.2,2.5,2.1,1.5,1.1,0.1,2.3,19.8,0,0,3.8,&&,April,7,33.5,15.1,5.7,12.7,0.449,1.6,5.4,0.289,2.1,2.1,1.0,0.4,3.1,3.6,5.0,2.1,1.3,0.4,1.1,29.9,1,0,3.6
2017/10/7,Bulls,,Kris Dunn,finger/,dislocate/,##,April,8,16.2,2.4,1.1,4.3,0.265,0.1,0.6,0.2,0.0,0.0,0.0,0.3,1.1,1.4,3.5,0.9,0.9,0.3,3.1,11.8,1,0,-4.4,&&,October,1,22.2,8.0,4.0,9.0,0.444,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,3.0,4.0,3.0,1.0,5.0,25.3,0,0,-8.0
2017/10/7,Mavericks,,Seth Curry,tibia/leg/,stress reaction/,##,March,15,30.1,14.6,5.3,10.7,0.494,2.1,5.1,0.416,1.9,2.1,0.906,0.2,2.2,2.4,2.3,1.3,0.9,0.1,1.5,22.5,0,0,-1.5,&&,October,7,18.6,5.6,2.1,5.1,0.417,1.1,2.3,0.5,0.1,0.1,1.0,0.3,1.1,1.4,1.0,0.9,0.0,0.1,1.6,8.4,0,0,7.9
2017/10/17,Celtics,,Gordon Hayward,tibia/ankle/leg/,dislocate/fracture/,##,April,5,32.5,24.0,9.2,16.8,0.548,2.0,3.8,0.526,3.6,4.6,0.783,0.4,3.0,3.4,3.2,1.6,0.8,0.4,1.8,34.9,0,0,3.6,&&,October,1,5.3,2.0,1.0,2.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.2,0,0,3.0
2017/10/18,Celtics,,Gordon Hayward,tibia/ankle/leg/,surgery/dislocate/fracture/,##,April,5,32.5,24.0,9.2,16.8,0.548,2.0,3.8,0.526,3.6,4.6,0.783,0.4,3.0,3.4,3.2,1.6,0.8,0.4,1.8,34.9,0,0,3.6,&&,October,1,5.3,2.0,1.0,2.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.2,0,0,3.0
2017/10/18,Nets,,Jeremy Lin,knee/tendon/,rupture/,##,April,6,29.4,18.2,5.5,12.8,0.429,2.5,5.0,0.5,4.7,5.3,0.875,0.8,5.5,6.3,5.8,2.5,1.5,0.3,3.2,37.5,1,0,2.5,&&,October,1,25.2,18.0,5.0,12.0,0.417,1.0,2.0,0.5,7.0,7.0,1.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,3.0,21.0,0,0,-6.0
2017/10/24,Hawks,,DeAndre' Bembry,wrist/,surgery/fracture/,##,April,4,13.9,3.8,1.8,2.8,0.636,0.3,0.8,0.333,0.0,0.0,0.0,0.5,2.5,3.0,1.3,1.3,0.5,0.3,1.3,10.2,0,0,4.5,&&,October,1,17.8,6.0,3.0,6.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,1.0,2.0,2.0,1.0,0.0,21.7,0,0,13.0
2017/11/2,Cavaliers,,Tristan Thompson,calf/,strained/,##,October,7,22.6,4.7,2.0,3.4,0.583,0.0,0.0,0.0,0.7,1.6,0.455,2.0,4.3,6.3,0.4,0.9,0.1,0.4,2.1,13.8,0,0,-4.7,&&,November,1,14.9,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,7.0,0.0,0.0,0.0,1.0,1.0,13.4,0,0,-8.0
2017/11/3,Lakers,,Larry Nance Jr.,thumb/hand/,surgery/fracture/,##,October,7,23.7,11.1,4.6,7.6,0.604,0.0,0.3,0.0,2.0,2.7,0.737,2.4,5.4,7.9,0.9,2.0,1.6,0.6,3.1,26.3,3,0,-2.6,&&,November,3,23.9,5.3,2.3,4.3,0.538,0.0,0.0,0.0,0.7,1.0,0.667,1.3,4.3,5.7,2.0,0.0,2.7,1.0,3.0,26.1,0,0,-7.0
2017/11/14,Heat,,Okaro White,foot/,fracture/,##,October,2,8.4,3.0,1.0,1.0,1.0,0.5,0.5,1.0,0.5,1.0,0.5,0.5,0.0,0.5,0.0,0.0,0.5,0.5,0.5,6.6,0,0,2.0,&&,November,4,15.7,3.5,1.3,3.5,0.357,0.8,2.5,0.3,0.3,0.3,1.0,0.5,2.0,2.5,0.5,0.3,0.0,0.0,1.3,7.0,0,0,-1.3
2017/11/16,Raptors,,Delon Wright,shoulder/,dislocate/,##,October,6,23.9,7.8,2.2,6.2,0.351,0.3,3.2,0.105,3.2,3.2,1.0,0.7,3.0,3.7,2.5,1.5,0.7,0.7,1.8,18.5,0,0,3.7,&&,November,8,18.6,7.4,2.6,3.5,0.75,0.8,1.1,0.667,1.4,1.6,0.846,0.3,1.3,1.5,2.8,2.0,1.1,0.1,1.1,15.1,0,0,1.6
2017/11/17,Nets,,D'Angelo Russell,knee/,surgery/,##,October,7,26.5,21.7,7.9,16.9,0.466,1.7,5.0,0.343,4.3,5.6,0.769,1.0,3.1,4.1,5.0,3.7,1.0,0.0,2.9,33.5,1,0,-9.7,&&,November,5,29.5,19.8,8.0,17.4,0.46,1.2,5.0,0.24,2.6,4.8,0.542,0.4,5.0,5.4,6.6,4.4,1.0,0.4,2.0,36.0,0,0,-0.2
2017/11/21,Bucks,,Mirza Teletovic,knee/,surgery/torn/,##,October,7,15.8,6.1,2.1,5.1,0.417,1.9,4.4,0.419,0.0,0.0,0.0,0.1,2.0,2.1,1.0,0.9,0.4,0.1,1.1,11.1,0,0,-0.7,&&,November,3,16.3,9.3,3.3,7.0,0.476,2.7,4.7,0.571,0.0,0.0,0.0,0.7,2.0,2.7,1.0,0.3,0.3,0.0,2.0,14.7,0,0,-9.3
2017/11/22,Clippers,,Patrick Beverley,knee/,surgery/,##,October,6,31.6,13.3,5.2,11.0,0.47,2.7,5.0,0.533,0.3,0.8,0.4,1.7,1.7,3.3,3.3,3.2,2.2,0.5,3.0,27.2,0,0,7.2,&&,November,5,28.8,10.8,3.4,10.6,0.321,1.6,6.0,0.267,2.4,2.4,1.0,1.2,3.8,5.0,2.4,1.2,1.2,0.4,3.2,24.0,0,0,-3.6
2017/11/27,Nuggets,,Paul Millsap,wrist/,surgery/,##,October,7,31.8,14.1,5.3,12.7,0.416,0.9,2.7,0.316,2.7,3.9,0.704,1.9,6.0,7.9,2.1,1.9,0.6,0.9,2.6,29.2,1,0,0.4,&&,November,9,28.0,16.2,5.9,12.6,0.469,1.6,4.3,0.359,2.9,4.2,0.684,1.2,3.7,4.9,3.9,2.2,1.4,1.6,2.3,34.7,0,0,4.1
2017/11/28,Clippers,,Blake Griffin,knee/,sprained/,##,October,6,34.5,23.3,7.7,16.2,0.474,2.3,5.5,0.424,5.7,8.0,0.708,1.5,7.0,8.5,4.3,2.8,0.7,0.3,2.2,40.2,2,0,6.0,&&,November,13,36.4,23.7,8.0,19.7,0.406,2.1,6.4,0.325,5.6,6.8,0.82,1.2,6.4,7.6,5.4,3.0,1.0,0.3,2.7,41.8,4,1,-3.3
2017/11/30,Magic,,Terrence Ross,leg/knee/,fracture/sprained/,##,October,7,28.6,8.0,2.9,9.1,0.313,1.0,4.1,0.241,1.3,1.7,0.75,0.9,3.7,4.6,2.0,1.3,1.1,0.4,1.7,19.9,0,0,9.7,&&,November,15,25.1,9.5,3.5,7.5,0.46,1.4,3.7,0.375,1.1,1.5,0.739,0.3,2.3,2.5,1.4,1.1,1.3,0.4,2.1,18.5,0,0,-6.1
2017/12/6,Suns,,Devin Booker,groin/,strained/,##,November,15,33.6,23.3,7.9,17.9,0.444,2.4,6.7,0.36,5.1,5.8,0.874,0.3,3.2,3.5,3.9,3.3,0.9,0.3,3.1,33.4,1,0,-6.0,&&,December,6,37.1,32.2,10.5,24.0,0.438,3.3,8.2,0.408,7.8,9.0,0.87,0.7,4.3,5.0,4.8,3.2,1.0,0.3,4.2,46.3,0,0,4.0
2017/12/7,Hornets,,Cody Zeller,knee/,torn/,##,November,13,19.3,6.8,2.2,4.6,0.483,0.1,0.1,1.0,2.2,3.5,0.644,2.3,2.8,5.1,0.9,0.9,0.5,0.8,2.7,17.2,1,0,0.1,&&,December,3,21.9,8.0,2.7,5.3,0.5,0.0,0.0,0.0,2.7,2.7,1.0,3.0,2.3,5.3,1.0,1.3,1.0,1.7,2.3,22.6,0,0,-1.3
2017/12/17,76ers,,Furkan Korkmaz,foot/,injury/,##,November,5,2.4,0.8,0.2,1.2,0.167,0.0,0.8,0.0,0.4,0.4,1.0,0.2,0.4,0.6,0.2,0.0,0.2,0.0,0.2,2.4,0,0,-0.2,&&,December,1,19.8,5.0,2.0,6.0,0.333,1.0,4.0,0.25,0.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,3.0,9.1,0,0,-2.0
2017/12/23,Magic,,Nikola Vucevic,hand/,fracture/,##,November,15,29.4,14.5,6.0,13.5,0.443,1.4,4.1,0.339,1.1,1.3,0.8,1.6,6.7,8.3,3.2,2.0,1.1,0.7,2.5,32.6,7,0,-2.2,&&,December,12,30.2,19.0,8.1,16.0,0.505,1.2,3.8,0.304,1.7,1.8,0.909,2.5,8.4,10.9,3.8,2.0,1.2,1.5,2.5,43.7,8,1,-4.2
2018/1/13,Jazz,,Thabo Sefolosha,knee/,surgery/,##,December,13,22.7,9.1,3.5,7.5,0.469,0.9,2.7,0.343,1.1,1.5,0.737,0.8,3.5,4.3,0.8,0.7,1.2,0.5,1.7,19.6,1,0,-0.2,&&,January,4,18.9,8.0,3.0,5.3,0.571,0.8,1.5,0.5,1.3,1.5,0.833,1.3,2.5,3.8,1.3,1.0,1.5,0.8,1.8,20.1,0,0,-4.8
2018/1/18,Bulls,,Kris Dunn,concussion/,,##,December,15,30.8,14.9,6.2,14.3,0.433,0.5,2.5,0.211,1.9,2.7,0.707,0.5,4.1,4.6,8.0,2.6,1.9,0.5,3.3,36.8,4,0,-1.7,&&,January,9,32.7,14.7,6.2,14.7,0.424,1.0,3.0,0.333,1.2,1.4,0.846,0.3,4.0,4.3,7.4,3.0,2.4,0.8,3.2,37.7,0,0,-3.7
2018/1/19,Warriors,,Jordan Bell,ankle/,injury/,##,December,15,20.3,7.7,3.4,5.2,0.654,0.0,0.1,0.0,0.9,1.3,0.737,1.7,3.6,5.3,2.8,1.5,1.0,1.5,2.3,24.2,1,0,3.6,&&,January,7,12.8,3.3,1.3,2.3,0.563,0.0,0.1,0.0,0.7,1.3,0.556,0.7,2.7,3.4,1.4,0.7,0.3,0.6,1.7,11.4,0,0,1.9
2018/1/26,Pelicans,,DeMarcus Cousins,Achilles/tendon/,torn/,##,December,15,35.4,27.7,9.4,18.7,0.502,2.3,5.5,0.41,6.7,9.1,0.735,2.1,10.5,12.6,5.0,4.5,1.3,1.4,3.8,54.0,11,0,1.5,&&,January,12,38.3,22.3,6.9,15.8,0.439,2.0,5.7,0.353,6.4,8.7,0.74,2.6,11.3,13.8,5.8,5.4,2.1,1.8,4.3,53.8,11,2,4.8
2018/1/27,Pelicans,,DeMarcus Cousins,Achilles/tendon/,surgery/torn/,##,December,15,35.4,27.7,9.4,18.7,0.502,2.3,5.5,0.41,6.7,9.1,0.735,2.1,10.5,12.6,5.0,4.5,1.3,1.4,3.8,54.0,11,0,1.5,&&,January,12,38.3,22.3,6.9,15.8,0.439,2.0,5.7,0.353,6.4,8.7,0.74,2.6,11.3,13.8,5.8,5.4,2.1,1.8,4.3,53.8,11,2,4.8
2018/1/27,Thunder,,Andre Roberson,knee/tendon/,torn/,##,December,14,30.5,5.6,2.6,4.6,0.554,0.1,0.6,0.125,0.4,1.1,0.333,2.3,3.5,5.8,1.1,0.8,1.6,1.2,2.9,22.0,0,0,5.1,&&,January,5,24.2,4.6,2.0,3.0,0.667,0.0,0.0,0.0,0.6,2.2,0.273,1.8,2.8,4.6,1.4,0.2,1.8,0.8,2.6,19.8,0,0,15.6
2018/1/28,Thunder,,Andre Roberson,knee/tendon/,surgery/torn/,##,December,14,30.5,5.6,2.6,4.6,0.554,0.1,0.6,0.125,0.4,1.1,0.333,2.3,3.5,5.8,1.1,0.8,1.6,1.2,2.9,22.0,0,0,5.1,&&,January,5,24.2,4.6,2.0,3.0,0.667,0.0,0.0,0.0,0.6,2.2,0.273,1.8,2.8,4.6,1.4,0.2,1.8,0.8,2.6,19.8,0,0,15.6
2018/1/30,Cavaliers,,Kevin Love,hand/,fracture/,##,December,13,29.7,22.2,7.5,15.5,0.485,3.3,7.2,0.462,3.8,4.5,0.862,1.7,8.4,10.1,1.7,1.2,0.5,0.3,1.6,38.2,8,0,1.6,&&,January,13,23.5,11.6,3.8,8.8,0.426,1.7,4.4,0.386,2.4,2.7,0.886,0.6,6.5,7.1,1.1,0.7,0.8,0.5,1.8,24.7,5,0,-3.1
2018/1/31,Pelicans,,DeMarcus Cousins,Achilles/tendon/,surgery/torn/,##,December,15,35.4,27.7,9.4,18.7,0.502,2.3,5.5,0.41,6.7,9.1,0.735,2.1,10.5,12.6,5.0,4.5,1.3,1.4,3.8,54.0,11,0,1.5,&&,January,12,38.3,22.3,6.9,15.8,0.439,2.0,5.7,0.353,6.4,8.7,0.74,2.6,11.3,13.8,5.8,5.4,2.1,1.8,4.3,53.8,11,2,4.8
2018/1/31,Suns,,Isaiah Canaan,ankle/,fracture/,##,December,8,23.4,11.1,3.1,7.1,0.439,1.3,3.1,0.4,3.6,3.8,0.967,0.1,2.3,2.4,5.0,1.6,1.3,0.0,1.8,23.6,0,0,3.6,&&,January,11,20.9,7.5,2.5,7.2,0.342,1.1,3.7,0.293,1.5,1.9,0.81,0.5,1.8,2.3,3.3,1.5,0.5,0.1,2.0,15.6,0,0,-0.7
2018/2/2,Bucks,,Malcolm Brogdon,leg/tendon/quadricep/,torn/,##,January,12,33.6,14.9,5.8,11.0,0.523,1.1,3.1,0.351,2.3,2.7,0.875,0.9,3.6,4.5,3.1,1.6,0.8,0.3,3.6,26.6,0,0,2.3,&&,February,1,9.6,4.0,2.0,3.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0,0,-2.0
2018/2/5,Pacers,,Darren Collison,knee/,surgery/,##,January,14,29.8,14.1,5.1,9.7,0.529,1.4,3.2,0.444,2.4,2.5,0.943,0.6,1.7,2.3,4.4,1.1,2.0,0.4,1.6,29.3,0,0,5.4,&&,February,2,31.2,10.5,4.0,9.0,0.444,1.5,3.5,0.429,1.0,1.0,1.0,0.0,1.5,1.5,4.0,0.5,2.5,1.0,2.0,28.3,0,0,2.0
2018/2/6,Knicks,,Kristaps Porzingis,knee/,torn/,##,January,15,34.0,20.3,7.3,17.5,0.416,2.1,4.7,0.457,3.7,5.0,0.733,1.1,5.5,6.6,1.3,1.9,0.9,2.5,3.2,38.7,1,0,-4.2,&&,February,3,26.4,16.3,6.3,13.3,0.475,1.3,4.3,0.308,2.3,4.3,0.538,1.7,4.0,5.7,0.0,1.0,1.3,3.3,2.7,36.1,0,0,0.7
2018/2/8,Mavericks,,Seth Curry,leg/,surgery/fracture/,##,January,15,20.0,8.9,3.4,6.9,0.49,1.8,3.9,0.466,0.3,0.3,1.0,0.5,1.5,1.9,1.1,0.9,0.7,0.3,1.6,15.2,0,0,1.2,&&,February,9,14.6,5.7,2.0,4.7,0.429,0.8,2.4,0.318,0.9,1.1,0.8,0.2,0.3,0.6,0.9,0.7,0.4,0.1,1.1,8.7,0,0,0.9
2018/2/13,Knicks,,Kristaps Porzingis,knee/,surgery/torn/,##,January,15,34.0,20.3,7.3,17.5,0.416,2.1,4.7,0.457,3.7,5.0,0.733,1.1,5.5,6.6,1.3,1.9,0.9,2.5,3.2,38.7,1,0,-4.2,&&,February,3,26.4,16.3,6.3,13.3,0.475,1.3,4.3,0.308,2.3,4.3,0.538,1.7,4.0,5.7,0.0,1.0,1.3,3.3,2.7,36.1,0,0,0.7
2018/2/16,Lakers,,Channing Frye,appendectomy/,,##,January,10,11.3,7.0,2.6,4.6,0.565,1.2,2.5,0.48,0.6,0.6,1.0,0.2,2.1,2.3,0.8,0.4,0.4,0.5,1.2,13.3,0,0,0.6,&&,February,4,14.7,3.8,1.5,4.5,0.333,0.5,3.0,0.167,0.3,0.5,0.5,0.3,3.5,3.8,0.0,0.8,0.5,0.0,1.0,9.0,0,0,-0.5
2018/2/17,Lakers,,Channing Frye,appendectomy/,,##,January,10,11.3,7.0,2.6,4.6,0.565,1.2,2.5,0.48,0.6,0.6,1.0,0.2,2.1,2.3,0.8,0.4,0.4,0.5,1.2,13.3,0,0,0.6,&&,February,4,14.7,3.8,1.5,4.5,0.333,0.5,3.0,0.167,0.3,0.5,0.5,0.3,3.5,3.8,0.0,0.8,0.5,0.0,1.0,9.0,0,0,-0.5
2018/2/25,Timberwolves,,Jimmy Butler,knee/,surgery/injury/,##,January,13,35.8,22.9,7.0,14.6,0.479,1.2,2.7,0.457,7.7,9.1,0.847,1.8,3.4,5.2,5.4,2.2,2.4,0.8,1.5,44.6,0,0,8.5,&&,February,8,38.2,24.8,8.1,17.4,0.468,1.6,4.8,0.342,6.9,8.0,0.859,0.9,4.9,5.8,5.0,1.5,1.6,0.4,1.4,43.7,0,0,5.3
2018/2/28,Lakers,,Josh Hart,hand/,fracture/,##,January,15,20.7,5.7,2.0,4.6,0.435,1.1,3.1,0.348,0.7,1.1,0.588,0.3,2.2,2.5,1.1,0.7,0.5,0.2,1.6,11.9,0,0,-4.2,&&,February,10,32.1,12.2,4.4,8.5,0.518,2.2,4.5,0.489,1.2,1.7,0.706,1.4,6.0,7.4,2.2,1.2,1.0,0.3,2.1,27.1,4,0,1.9
2018/3/2,Clippers,,Danilo Gallinari,hand/,fracture/,##,February,7,34.2,20.1,6.3,12.9,0.489,2.4,5.7,0.425,5.1,5.6,0.923,0.9,4.9,5.7,1.4,1.0,0.4,0.6,1.3,31.1,0,0,2.3,&&,March,1,24.5,11.0,3.0,6.0,0.5,2.0,2.0,1.0,3.0,5.0,0.6,0.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,18.9,0,0,-19.0
2018/3/2,Lakers,,Josh Hart,hand/,surgery/fracture/,##,February,10,32.1,12.2,4.4,8.5,0.518,2.2,4.5,0.489,1.2,1.7,0.706,1.4,6.0,7.4,2.2,1.2,1.0,0.3,2.1,27.1,4,0,1.9,&&,March,1,34.9,13.0,5.0,10.0,0.5,1.0,5.0,0.2,2.0,2.0,1.0,2.0,11.0,13.0,0.0,1.0,0.0,1.0,3.0,30.6,1,0,-5.0
2018/3/5,Hawks,,Malcolm Delaney,ankle/,sprained/,##,February,9,17.8,6.6,1.8,5.0,0.356,0.9,2.3,0.381,2.1,2.4,0.864,0.1,1.8,1.9,3.7,1.3,0.7,0.1,1.1,15.3,0,0,-8.0,&&,March,2,15.0,9.0,2.5,5.5,0.455,2.0,3.0,0.667,2.0,2.5,0.8,0.0,1.0,1.0,3.5,0.0,1.5,0.5,2.5,21.5,0,0,-4.0
2018/3/5,Hornets,,Michael Carter-Williams,shoulder/,sprained/,##,February,12,17.2,6.8,2.5,5.8,0.435,0.4,1.7,0.25,1.4,1.6,0.895,0.7,1.7,2.3,2.3,0.9,1.3,0.7,2.0,18.0,0,0,1.8,&&,March,2,16.2,3.0,0.5,5.5,0.091,0.0,0.0,0.0,2.0,3.0,0.667,0.0,3.5,3.5,0.5,0.5,1.0,0.0,0.5,10.5,0,0,-0.5
2018/3/8,Magic,,Evan Fournier,knee/,sprained/,##,February,11,32.0,17.9,6.5,13.9,0.464,2.2,6.4,0.343,2.8,3.5,0.816,0.3,3.0,3.3,2.5,1.4,0.6,0.3,2.3,27.0,0,0,-4.0,&&,March,4,29.5,14.8,5.5,13.0,0.423,1.8,6.3,0.28,2.0,2.8,0.727,0.0,2.8,2.8,3.0,0.5,0.5,0.0,2.3,23.6,0,0,6.5
2018/3/9,Celtics,,Jaylen Brown,concussion/,,##,February,11,30.1,14.3,5.2,11.6,0.445,1.7,4.7,0.365,2.2,2.9,0.75,0.8,3.7,4.5,2.4,1.4,0.5,0.4,2.5,24.6,0,0,2.6,&&,March,7,27.2,13.6,4.9,10.0,0.486,1.1,2.3,0.5,2.7,3.0,0.905,1.1,2.6,3.7,1.6,2.4,1.1,0.3,2.0,22.2,0,0,9.3
2018/3/9,Hornets,,Michael Carter-Williams,shoulder/,surgery/,##,February,12,17.2,6.8,2.5,5.8,0.435,0.4,1.7,0.25,1.4,1.6,0.895,0.7,1.7,2.3,2.3,0.9,1.3,0.7,2.0,18.0,0,0,1.8,&&,March,2,16.2,3.0,0.5,5.5,0.091,0.0,0.0,0.0,2.0,3.0,0.667,0.0,3.5,3.5,0.5,0.5,1.0,0.0,0.5,10.5,0,0,-0.5
2018/3/9,Thunder,,Terrance Ferguson,concussion/,,##,February,11,9.8,2.7,1.0,2.3,0.44,0.5,1.5,0.353,0.2,0.2,1.0,0.2,0.0,0.2,0.3,0.1,0.2,0.2,0.8,4.4,0,0,-4.9,&&,March,12,12.5,3.0,1.0,2.3,0.444,0.7,1.7,0.4,0.3,0.3,1.0,0.2,0.5,0.7,0.3,0.2,0.4,0.3,0.8,6.1,0,0,-1.5
2018/3/10,Cavaliers,,Cedi Osman,hip/,strained/,##,February,10,18.5,7.1,2.7,5.2,0.519,1.0,2.2,0.455,0.7,1.6,0.438,0.4,2.6,3.0,1.1,0.8,0.7,0.1,2.3,14.0,0,0,2.6,&&,March,6,15.1,6.7,2.7,4.8,0.552,1.0,2.7,0.375,0.3,0.5,0.667,0.3,1.8,2.2,0.8,1.3,0.3,0.0,1.8,10.2,0,0,-4.2
2018/3/11,Mavericks,,Wesley Matthews,fibula/,fracture/,##,February,9,31.4,14.4,5.1,11.7,0.438,3.2,7.6,0.426,1.0,1.1,0.9,0.7,1.9,2.6,2.2,1.4,1.3,0.4,1.6,24.7,0,0,-10.4,&&,March,2,28.2,5.5,2.0,8.0,0.25,1.0,4.5,0.222,0.5,1.0,0.5,0.5,1.5,2.0,3.0,0.0,1.0,0.5,3.0,16.9,0,0,3.5
2018/3/12,Celtics,,Daniel Theis,knee/,torn/,##,February,10,19.6,7.4,2.8,4.8,0.583,0.3,0.9,0.333,1.5,2.1,0.714,2.1,2.9,5.0,1.1,0.5,0.5,1.0,2.7,19.1,0,0,1.6,&&,March,3,15.6,3.3,1.3,2.3,0.571,0.0,0.7,0.0,0.7,1.0,0.667,1.0,2.7,3.7,1.7,0.7,0.7,0.7,2.3,13.6,0,0,-4.3
2018/3/12,Celtics,,Marcus Smart,thumb/,sprained/,##,February,4,24.2,9.8,3.8,7.0,0.536,1.3,3.8,0.333,1.0,1.8,0.571,0.3,1.8,2.0,5.5,1.8,1.8,0.0,1.8,23.9,0,0,8.3,&&,March,4,31.0,11.8,3.5,9.8,0.359,1.8,5.8,0.304,3.0,4.0,0.75,1.5,2.8,4.3,5.8,2.3,1.5,0.3,1.0,28.5,0,0,5.3
2018/3/12,Hawks,,Jaylen Morris,ankle/,sprained/,##,February,1,11.7,2.0,1.0,6.0,0.167,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,2.4,0,0,0.0,&&,March,5,17.4,5.2,2.4,5.2,0.462,0.4,1.6,0.25,0.0,0.0,0.0,0.2,2.6,2.8,1.4,0.8,0.4,0.2,0.4,11.7,0,0,-8.4
2018/3/12,Hawks,,Kent Bazemore,knee/,bruise/,##,February,10,26.1,11.6,3.6,10.1,0.356,1.5,3.9,0.385,2.9,3.6,0.806,0.3,3.4,3.7,3.6,2.2,0.8,0.7,2.6,23.7,0,0,2.3,&&,March,4,23.3,13.3,5.0,9.8,0.513,2.3,4.0,0.563,1.0,1.3,0.8,0.3,1.5,1.8,2.3,2.3,1.3,0.5,1.8,21.7,0,0,-6.5
2018/3/12,Jazz,,Raul Neto,wrist/,fracture/,##,February,8,15.1,5.6,2.0,4.8,0.421,0.4,1.4,0.273,1.3,1.3,1.0,0.3,1.3,1.5,2.4,1.1,0.3,0.0,1.4,10.6,0,0,2.3,&&,March,6,7.4,2.3,0.8,1.7,0.5,0.2,0.5,0.333,0.5,0.7,0.75,0.0,0.5,0.5,1.5,0.7,0.2,0.2,0.7,5.5,0,0,-0.8
2018/3/16,Bulls,,Kris Dunn,toe/,sprained/,##,February,5,27.4,11.2,4.0,11.6,0.345,0.4,2.2,0.182,2.8,3.8,0.737,0.0,3.4,3.4,3.4,3.2,1.4,1.4,3.2,25.6,0,0,-18.2,&&,March,7,28.9,13.7,5.0,10.6,0.473,1.1,3.0,0.381,2.6,3.1,0.818,0.3,2.6,2.9,5.6,2.3,2.1,0.3,3.9,30.5,0,0,-6.0
2018/3/16,Celtics,,Marcus Smart,thumb/,surgery/,##,February,4,24.2,9.8,3.8,7.0,0.536,1.3,3.8,0.333,1.0,1.8,0.571,0.3,1.8,2.0,5.5,1.8,1.8,0.0,1.8,23.9,0,0,8.3,&&,March,4,31.0,11.8,3.5,9.8,0.359,1.8,5.8,0.304,3.0,4.0,0.75,1.5,2.8,4.3,5.8,2.3,1.5,0.3,1.0,28.5,0,0,5.3
2018/3/17,Suns,,Devin Booker,hand/,sprained/,##,February,7,36.6,27.9,9.4,23.3,0.405,3.0,8.7,0.344,6.0,7.1,0.84,1.0,4.7,5.7,4.7,3.0,0.6,0.4,3.6,41.8,1,0,-6.6,&&,March,6,34.8,24.8,9.3,20.7,0.452,3.0,6.8,0.439,3.2,4.0,0.792,0.3,3.5,3.8,4.2,4.2,0.5,0.2,3.2,33.5,0,0,-12.8
2018/3/17,Suns,,Tyson Chandler,neck/,injury/,##,February,4,24.8,6.3,2.8,4.0,0.688,0.0,0.0,0.0,0.8,1.3,0.6,2.8,6.0,8.8,2.0,1.3,0.3,0.8,1.3,21.5,0,0,-13.0,&&,March,4,21.3,7.3,3.3,3.5,0.929,0.0,0.0,0.0,0.8,1.3,0.6,1.3,3.0,4.3,1.3,1.0,0.5,0.5,1.3,16.2,0,0,-14.0
